ID Parola,POS,Gramm,Parola,No punct,Standard,Lemma,Inglese,NR06,NR94,R20,Temp
12021001200,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12021001300,N-,----GSF-,"ἐξουσίας,",ἐξουσίας,ἐξουσίας,ἐξουσία,authority to rule,di {ogni} potestà,di {ogni} potenza,di {ogni} potenza,
12021100100,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in,in,in,
12021100200,RR,----DSM-,ᾧ,ᾧ,ᾧ,ὅς,-,lui,lui,lui,
12021100300,D-,--------,καὶ,καὶ,καί,καί,and,anche2,anche2,anche3,
12021100400,V-,2API-P--,περιετμήθητε,περιετμήθητε,περιετμήθητε,περιτέμνω,to circumcise,siete1 stati3 circoncisi4,siete1 stati3 circoncisi4,voi1 siete2 stati4 circoncisi5,
12021100500,N-,----DSF-,περιτομῇ,περιτομῇ,περιτομῇ,περιτομή,to circumcise,di una circoncisione,di una circoncisione,di una circoncisione,
12021100600,A-,----DSF-,ἀχειροποιήτῳ,ἀχειροποιήτῳ,ἀχειροποιήτῳ,ἀχειροποίητος,not made by human hands,non fatta da mano d' uomo,non fatta da mano d' uomo,non fatta da mano d' uomo,
12021100700,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,{che6} {consiste7} nello8,{che6} {consiste7} nello8,{che6} {consiste7} nello8,
12021100800,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,<,<,<,
12021100900,N-,----DSF-,ἀπεκδύσει,ἀπεκδύσει,ἀπεκδύσει,ἀπέκδυσις,to undress,spogliamento9,spogliamento9,spogliamento9,
12021101000,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,del10,del10,del10,
12021101100,N-,----GSN-,σώματος,σώματος,σώματος,σῶμα,body,corpo11,corpo11,corpo11,
12021101200,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,della12,della12,della12,
12021101300,N-,----GSF-,"σαρκός,",σαρκός,σαρκός,σάρξ,flesh,carne13,carne13,carne13,
12021101400,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,{ma1} della2,{ma1} della2,{ma1} della2,
12021101500,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,<,<,<,
12021101600,N-,----DSF-,περιτομῇ,περιτομῇ,περιτομῇ,περιτομή,to circumcise,circoncisione3,circoncisione3,circoncisione3,
12021101700,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di4,di4,di4,
12021101800,N-,----GSM-,"Χριστοῦ,",Χριστοῦ,Χριστοῦ,Χριστός,Christ,Cristo5,Cristo5,Cristo5,
12021200100,V-,-APPNPM-,συνταφέντες,συνταφέντες,συνταφέντες,συνθάπτομαι,-,essendo1 stati2 con3 sepolti5,essendo1 stati2 con3 sepolti5,essendo1 stati2 con3 sepolti5,
12021200200,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,lui4,lui4,lui4,
12021200300,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nel,nel,nel,
12021200400,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,<,<,<,
12021200500,N-,----DSM-,"βαπτισμῷ,",βαπτισμῷ,βαπτισμῷ,βαπτισμός,to wash,battesimo,battesimo,battesimo,
12021200600,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nel,nel,nel,
12021200700,RR,----DSM-,ᾧ,ᾧ,ᾧ,ὅς,-,quale,quale,quale,
12021200800,D-,--------,καὶ,καὶ,καί,καί,and,anche2,anche2,anche2,
12021200900,V-,2API-P--,συνηγέρθητε,συνηγέρθητε,συνηγέρθητε,συνεγείρω,to raise to life together with,siete1 stati3 risuscitati4 con5 {lui6},siete1 stati3 risuscitati4 con5 {lui6},siete1 stati3 risuscitati4 con5 {lui6},
12021201000,P-,--------,διὰ,διὰ,διά,διά,through,mediante,mediante,mediante,
12021201100,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,la,la,la,
12021201200,N-,----GSF-,πίστεως,πίστεως,πίστεως,πίστις,what can be fully believed,fede,fede,fede,
12021201300,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,nella,nella,nella,
12021201400,N-,----GSF-,ἐνεργείας,ἐνεργείας,ἐνεργείας,ἐνέργεια,to function,potenza,potenza,potenza,
12021201500,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di,di,di,
12021201600,N-,----GSM-,θεοῦ,θεοῦ,θεοῦ,θεός,God,Dio,Dio,Dio,
12021201700,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,che,che,che,
12021201800,V-,-AAPGSM-,ἐγείραντος,ἐγείραντος,ἐγείραντος,ἐγείρω,to get up,ha2 risuscitato3,ha2 risuscitato3,ha2 risuscitato3,
12021201900,RP,----ASM-,αὐτὸν,αὐτὸν,αὐτόν,αὐτός,same,lo1,lo1,lo1,
12021202000,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,dai,dai,dai,
12021202100,A-,----GPM-,νεκρῶν·,νεκρῶν,νεκρῶν,νεκρός,lifeless,morti,morti,morti,
12021300100,C-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
12021300200,RP,----AP--,ὑμᾶς,ὑμᾶς,ὑμᾶς,σύ,-,Voi,Voi,Voi,
12021300300,A-,----APM-,νεκροὺς,νεκροὺς,νεκρούς,νεκρός,lifeless,morti3,morti3,morti3,
12021300400,V-,-PAPAPM-,ὄντας,ὄντας,ὄντας,εἰμί,-,{che1} eravate2,{che1} eravate2,{che1} eravate2,
12021300500,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nei,nei,nei,
12021300600,RA,----DPN-,τοῖς,τοῖς,τοῖς,ὁ,-,<,<,<,
12021300700,N-,----DPN-,παραπτώμασιν,παραπτώμασιν,παραπτώμασι(ν),παράπτωμα,transgression,peccati,peccati,peccati,
12021300800,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12021300900,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,nella,nella,nella,
12021301000,N-,----DSF-,ἀκροβυστίᾳ,ἀκροβυστίᾳ,ἀκροβυστίᾳ,ἀκροβυστία,being uncircumcised,incirconcisione,incirconcisione,incirconcisione,
12021301100,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,della,della,della,
12021301200,N-,----GSF-,σαρκὸς,σαρκὸς,σαρκός,σάρξ,flesh,carne2,carne2,carne2,
12021301300,RP,----GP--,"ὑμῶν,",ὑμῶν,ὑμῶν,σύ,-,vostra1,vostra1,vostra1,
12021301400,V-,3AAI-S--,συνεζωοποίησεν,συνεζωοποίησεν,συνεζωοποίησε(ν),συζωοποιέω,to raise to life together with,{Dio5} ha6 vivificati7,{Dio5} ha6 vivificati7,{Dio5} ha6 vivificati7,
12021301500,RP,----AP--,ὑμᾶς,ὑμᾶς,ὑμᾶς,σύ,-,voi3 {dico4},voi3 {dico4},voi3 {dico4},
12021301600,P-,--------,σὺν,σὺν,σύν,σύν,with,con,con,con,
12021301700,RP,----DSM-,αὐτῷ·,αὐτῷ,αὐτῷ,αὐτός,same,lui,lui,lui,
12021301800,V-,-AMPNSM-,χαρισάμενος,χαρισάμενος,χαρισάμενος,χαρίζομαι,to give,perdonandoci,perdonandoci,avendoci perdonato,
12021301900,RP,----DP--,ἡμῖν,ἡμῖν,ἡμῖν,ἐγώ,-,<,<,<,
12021302000,A-,----APN-,πάντα,πάντα,πάντα,πᾶς,all,tutti,tutti,tutti,
12021302100,RA,----APN-,τὰ,τὰ,τά,ὁ,-,i,i {nostri},i,
12021302200,N-,----APN-,"παραπτώματα,",παραπτώματα,παραπτώματα,παράπτωμα,transgression,peccati,peccati,peccati,
12021400100,V-,-AAPNSM-,ἐξαλείψας,ἐξαλείψας,ἐξαλείψας,ἐξαλείφω,to wipe away,avendo cancellato,egli ha cancellato,avendo cancellato,
12021400200,RA,----ASN-,τὸ,τὸ,τό,ὁ,-,il,il,l',
12021400300,P-,--------,καθ’,καθ’,κατά,κατά,down,condannavano9,condannavano9,contro6 di7,
12021400400,RP,----GP--,ἡμῶν,ἡμῶν,ἡμῶν,ἐγώ,-,ci8,ci8,noi8,
12021400500,N-,----ASN-,χειρόγραφον,χειρόγραφον,χειρόγραφον,χειρόγραφον,account,documento1,documento1,atto1 accusatore2,
12021400600,RA,----DPN-,τοῖς,τοῖς,τοῖς,ὁ,-,i5 {cui6},i5 {cui6},{scritto3} in4,
12021400700,N-,----DPN-,δόγμασιν,δόγμασιν,δόγμασι(ν),δόγμα,law,comandamenti7,comandamenti7,precetti5,
12021400800,RR,----NSN-,ὃ,ὃ,ὅ,ὅς,-,-,-,{e} che,
12021400900,V-,3IAI-S--,ἦν,ἦν,ἦν,εἰμί,-,>,>,era2,
12021401000,A-,----NSN-,ὑπεναντίον,ὑπεναντίον,ὑπεναντίον,ὑπεναντίος,hostile,ostile4,ostile4,ostile3,
12021401100,RP,----DP--,"ἡμῖν,",ἡμῖν,ἡμῖν,ἐγώ,-,a2 noi3,a2 noi3,ci1,
12021401200,C-,--------,καὶ,καὶ,καί,καί,and,e,e,-,
12021401300,RP,----ASN-,αὐτὸ,αὐτὸ,αὐτό,αὐτός,same,l',l',{quell'} {atto},
12021401400,V-,3XAI-S--,ἦρκεν,ἦρκεν,ἦρκε(ν),αἴρω,to carry (away),ha tolto,ha tolto,ha tolto,
12021401500,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,di,di,di,
12021401600,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,>,>,>,
12021401700,A-,----GSN-,μέσου,μέσου,μέσου,μέσος,among,mezzo,mezzo,mezzo,
12021401800,V-,-AAPNSM-,προσηλώσας,προσηλώσας,προσηλώσας,προσηλόω,to nail onto,inchiodandolo,inchiodandolo,inchiodandolo,
12021401900,RP,----ASN-,αὐτὸ,αὐτὸ,αὐτό,αὐτός,same,<,<,<,
12021402000,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,sulla,sulla,sulla,
12021402100,N-,----DSM-,σταυρῷ·,σταυρῷ,σταυρῷ,σταυρός,cross,croce,croce,croce,
12021500100,V-,-AMPNSM-,ἀπεκδυσάμενος,ἀπεκδυσάμενος,ἀπεκδυσάμενος,ἀπεκδύομαι,to undress,{e} avendo spogliato,ha spogliato,{e} avendo spogliato,
12021500200,RA,----APF-,τὰς,τὰς,τάς,ὁ,-,i,i,i,
12021500300,N-,----APF-,ἀρχὰς,ἀρχὰς,ἀρχάς,ἀρχή,beginning,principati,principati,principati,
12021500400,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12021500500,RA,----APF-,τὰς,τὰς,τάς,ὁ,-,le,le,le,
12021500600,N-,----APF-,ἐξουσίας,ἐξουσίας,ἐξουσίας,ἐξουσία,authority to rule,potestà,potenze,potenze,
12021500700,V-,3AAI-S--,ἐδειγμάτισεν,ἐδειγμάτισεν,ἐδειγμάτισε(ν),δειγματίζω,to disgrace in public,{ne1} ha2 fatto3 un4 spettacolo6,{ne1} ha2 fatto3 un4 spettacolo6,{ne1} ha2 fatto3 un4 spettacolo6,
12021500800,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,-,-,-,
12021500900,N-,----DSF-,"παρρησίᾳ,",παρρησίᾳ,παρρησίᾳ,παρρησία,-,pubblico5,pubblico5,pubblico5,
12021501000,V-,-AAPNSM-,θριαμβεύσας,θριαμβεύσας,θριαμβεύσας,θριαμβεύω,to triumph over,trionfando,trionfando,trionfando,
12021501100,RP,----APM-,αὐτοὺς,αὐτοὺς,αὐτούς,αὐτός,himself,su di loro,su di loro,su di loro,
12021501200,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,per mezzo della,per mezzo della,per mezzo della,
12021501300,RP,----DSM-,αὐτῷ.,αὐτῷ,αὐτῷ,αὐτός,same,{croce},{croce},{croce},
12021600100,D-,--------,Μὴ,Μὴ,μή,μή,not,Nessuno,Nessuno,Nessuno,
12021600200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,dunque,dunque,dunque,
12021600300,RI,----NSM-,τις,τις,τὶς,τις,-,<<,<<,<<,
12021600400,RP,----AP--,ὑμᾶς,ὑμᾶς,ὑμᾶς,σύ,-,vi,vi,vi,
12021600500,V-,3PAD-S--,κρινέτω,κρινέτω,κρινέτω,κρίνω,to come to a conclusion,giudichi,giudichi,giudichi,
12021600600,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,quanto al,quanto al,quanto al,
12021600700,N-,----DSF-,βρώσει,βρώσει,βρώσει,βρῶσις,to eat,mangiare,mangiare,mangiare,
12021600800,C-,--------,ἢ,ἢ,ἤ,ἤ,or,o,o,o,
12021600900,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,al,al,al,
12021601000,N-,----DSF-,πόσει,πόσει,πόσει,πόσις,a drink,bere,bere,bere,
12021601100,C-,--------,ἢ,ἢ,ἤ,ἤ,or,o,o,o,
12021601200,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,rispetto a,rispetto a,rispetto a,
12021601300,N-,----DSN-,μέρει,μέρει,μέρει,μέρος,part,-,-,-,
12021601400,N-,----GSF-,ἑορτῆς,ἑορτῆς,ἑορτῆς,ἑορτή,festival,feste,feste,feste,
12021601500,C-,--------,ἢ,ἢ,ἤ,ἤ,or,-,-,-,
12021601600,N-,----GSF-,νουμηνίας,νουμηνίας,νουμηνίας,νουμηνία,-,{a} noviluni,{a} noviluni,noviluni,
12021601700,C-,--------,ἢ,ἢ,ἤ,ἤ,or,-,-,o,
12021601800,N-,----GPN-,"σαββάτων,",σαββάτων,σαββάτων,σάββατον,Sabbath,{a} sabati,{a} sabati,{a} sabati,
12021700100,RR,----NPN-,ἅ,ἅ,ἅ,ὅς,-,che,che,che,
12021700200,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,sono,sono,sono,
12021700300,N-,----NSF-,σκιὰ,σκιὰ,σκιά,σκιά,shade,l' ombra,l' ombra,l' ombra,
12021700400,RA,----GPN-,τῶν,τῶν,τῶν,ὁ,-,di cose che,di cose che,di cose che,
12021700500,V-,-PAPGPN-,"μελλόντων,",μελλόντων,μελλόντων,μέλλω,to be about to,{dovevano} avvenire,{dovevano} avvenire,{dovevano} avvenire,
12021700600,RA,----NSN-,τὸ,τὸ,τό,ὁ,-,il2,il2,il2,
12021700700,C-,--------,δὲ,δὲ,δέ,δέ,and,ma1,ma1,ma1,
12021700800,N-,----NSN-,σῶμα,σῶμα,σῶμα,σῶμα,body,corpo,corpo,corpo,
12021700900,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,{è} di,{è} di,{è} di,
12021701000,N-,----GSM-,Χριστοῦ.,Χριστοῦ,Χριστοῦ,Χριστός,Christ,Cristo,Cristo,Cristo,
12021800100,A-,----NSM-,μηδεὶς,μηδεὶς,μηδείς,μηδείς,-,Nessuno,Nessuno,Nessuno,
12021800200,RP,----AP--,ὑμᾶς,ὑμᾶς,ὑμᾶς,σύ,-,vi,vi,vi,
12021800300,V-,3PAD-S--,καταβραβευέτω,καταβραβευέτω,καταβραβευέτω,καταβραβεύω,to disqualify,derubi1 del5 {vostro6} premio7,derubi1 del5 {vostro6} premio7,privi del {vostro} premio,
12021800400,V-,-PAPNSM-,θέλων,θέλων,θέλων,θέλω,-,a2 suo3 piacere4,a2 suo3 piacere4,a suo piacimento,
12021800500,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,con,con,per via d',
12021800600,N-,----DSF-,ταπεινοφροσύνῃ,ταπεινοφροσύνῃ,ταπεινοφροσύνῃ,ταπεινοφροσύνη,humble attitude,un {pretesto} {di} umiltà,un {pretesto} {di} umiltà,umiltà,
12021800700,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12021800800,N-,----DSF-,θρησκείᾳ,θρησκείᾳ,θρησκείᾳ,θρησκεία,religion,{di} culto,{di} culto,{di} culto,
12021800900,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,degli,degli,degli,
12021801000,N-,----GPM-,"ἀγγέλων,",ἀγγέλων,ἀγγέλων,ἄγγελος,messenger,angeli,angeli,angeli,
12021801100,RR,----APN-,ἃ,ἃ,ἅ,ὅς,-,alle2,alle2,alle2,
12021801200,V-,3XAI-S--,ἑόρακεν,ἑόρακεν,ἑόρακε(ν),ὁράω,to see,{proprie3} visioni4,{proprie3} visioni4,{proprie3} visioni4,
12021801300,V-,-PAPNSM-,"ἐμβατεύων,",ἐμβατεύων,ἐμβατεύων,ἐμβατεύω,[Glosses - en],affidandosi1,affidandosi1,affidandosi1,
12021801400,D-,--------,εἰκῇ,εἰκῇ,εἰκῇ,εἰκῇ,-,di6 vanità7,di6 vanità7,di6 vanità7,
12021801500,V-,-PPPNSM-,φυσιούμενος,φυσιούμενος,φυσιούμενος,φυσιόω,to make proud,gonfio5,gonfio5,gonfio5,
12021801600,P-,--------,ὑπὸ,ὑπὸ,ὑπό,ὑπό,under,nella,nella,dalla,
12021801700,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,<,<,<,
12021801800,N-,----GSM-,νοὸς,νοὸς,νοός,νοῦς,mind,mente2,mente2,mente2,
12021801900,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,>,>,>,
12021802000,N-,----GSF-,σαρκὸς,σαρκὸς,σαρκός,σάρξ,flesh,carnale3,carnale3,carnale3,
12021802100,RP,----GSM-,"αὐτοῦ,",αὐτοῦ,αὐτοῦ,αὐτός,same,sua1,sua1,sua1,
12021900100,C-,--------,καὶ,καὶ,καί,καί,and,-,-,e,
12021900200,D-,--------,οὐ,οὐ,οὐ,οὐ,-,senza,senza,non,
12021900300,V-,-PAPNSM-,κρατῶν,κρατῶν,κρατῶν,κρατέω,to hold on to,attenersi,attenersi,attenendosi,
12021900400,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,al,al,al,
12021900500,N-,----ASF-,"κεφαλήν,",κεφαλήν,κεφαλήν,κεφαλή,head,Capo,Capo,Capo,
12021900600,P-,--------,ἐξ,ἐξ,ἐκ,ἐκ,-,da,da,dal,
12021900700,RR,----GSM-,οὗ,οὗ,οὗ,ὅς,-,cui,cui,quale,
12021900800,A-,----NSN-,πᾶν,πᾶν,πᾶν,πᾶς,all,tutto,tutto,tutto,
12021900900,RA,----NSN-,τὸ,τὸ,τό,ὁ,-,il,il,il,
12021901000,N-,----NSN-,σῶμα,σῶμα,σῶμα,σῶμα,body,corpo,corpo,corpo,
12021901100,P-,--------,διὰ,διὰ,διά,διά,through,mediante6,mediante6,per6 via7,
12021901200,RA,----GPF-,τῶν,τῶν,τῶν,ὁ,-,le7,le7,delle8,
12021901300,N-,----GPF-,ἁφῶν,ἁφῶν,ἁφῶν,ἁφή,ligament,giunture8,giunture8,giunture9,
12021901400,C-,--------,καὶ,καὶ,καί,καί,and,e9,e9,e10,
12021901500,N-,----GPM-,συνδέσμων,συνδέσμων,συνδέσμων,σύνδεσμος,bindings,i10 legamenti11,i10 legamenti11,articolazioni11,
12021901600,V-,-PPPNSN-,ἐπιχορηγούμενον,ἐπιχορηγούμενον,ἐπιχορηγούμενον,ἐπιχορηγέω,to provide for,{ben1} fornito2,{ben1} fornito2,{ben1} fornito2,
12021901700,C-,--------,καὶ,καὶ,καί,καί,and,e3,e3,e3,
12021901800,V-,-PPPNSN-,συμβιβαζόμενον,συμβιβαζόμενον,συμβιβαζόμενον,συμβιβάζω,to bring together,congiunto4 insieme5,congiunto4 insieme5,congiunto4 insieme5,
12021901900,V-,3PAI-S--,αὔξει,αὔξει,αὔξει,αὔξω,-,progredisce,progredisce,progredisce,
12021902000,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,nella,nella,nella,
12021902100,N-,----ASF-,αὔξησιν,αὔξησιν,αὔξησιν,αὔξησις,to grow,crescita,crescita,crescita,
12021902200,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,{voluta} da,{voluta} da,{voluta} da,
12021902300,N-,----GSM-,θεοῦ.,θεοῦ,θεοῦ,θεός,God,Dio,Dio,Dio,
12022000100,C-,--------,Εἰ,Εἰ,εἰ,εἰ,if,Se,Se,Se,
12022000200,V-,2AAI-P--,ἀπεθάνετε,ἀπεθάνετε,ἀπεθάνετε,ἀποθνῄσκω,-,siete morti,siete morti,siete morti,
12022000300,P-,--------,σὺν,σὺν,σύν,σύν,with,con,con,con,
12022000400,N-,----DSM-,Χριστῷ,Χριστῷ,Χριστῷ,Χριστός,Christ,Cristo,Cristo,Cristo,
12022000500,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,agli,agli,agli,
12022000600,RA,----GPN-,τῶν,τῶν,τῶν,ὁ,-,<,<,<,
12022000700,N-,----GPN-,στοιχείων,στοιχείων,στοιχείων,στοιχεῖον,elements,elementi,elementi,elementi,
12022000800,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,del,del,del,
12022000900,N-,----GSM-,"κόσμου,",κόσμου,κόσμου,κόσμος,cosmos,mondo,mondo,mondo,
12022001000,RI,----ASN-,τί,τί,τί,τίς,who? what?,perché,perché,perché,
12022001100,C-,--------,ὡς,ὡς,ὡς,ὡς,as,come se,come se,come se,
12022001200,V-,-PAPNPM-,ζῶντες,ζῶντες,ζῶντες,ζάω,to be alive,viveste,viveste,viveste,
12022001300,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nel,nel,nel,
12022001400,N-,----DSM-,κόσμῳ,κόσμῳ,κόσμῳ,κόσμος,cosmos,mondo,mondo,mondo,
12022001500,V-,2PPI-P--,δογματίζεσθε·,δογματίζεσθε,δογματίζεσθε,δογματίζομαι,-,vi lasciate imporre {dei} {precetti} {quali},vi lasciate imporre {dei} {precetti} {quali},vi lasciate imporre {dei} {precetti} {quali},
12022100100,D-,--------,Μὴ,Μὴ,μή,μή,not,Non,Non,Non,
12022100200,V-,2AMS-S--,ἅψῃ,ἅψῃ,ἅψῃ,ἅπτω,-,toccare,toccare,toccare,
12022100300,C-,--------,μηδὲ,μηδὲ,μηδέ,μηδέ,and not,non,non,non,
12022100400,V-,2AMS-S--,γεύσῃ,γεύσῃ,γεύσῃ,γεύομαι,to taste,assaggiare,assaggiare,assaggiare,
12022100500,C-,--------,μηδὲ,μηδὲ,μηδέ,μηδέ,and not,non,non,non,
12022100600,V-,2AAS-S--,"θίγῃς,",θίγῃς,θίγῃς,θιγγάνω,to touch,maneggiare,maneggiare,maneggiare,
12022200100,RR,----NPN-,ἅ,ἅ,ἅ,ὅς,-,cose2,cose2,cose2,
12022200200,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,destinate3,destinate3,destinate3,
12022200300,A-,----NPN-,πάντα,πάντα,πάντα,πᾶς,all,tutte1,tutte1,tutte1,
12022200400,P-,--------,εἰς,εἰς,εἰς,εἰς,to,a,a,a,
12022200500,N-,----ASF-,φθορὰν,φθορὰν,φθοράν,φθορά,ruin,scomparire,scomparire,sparire,
12022200600,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,con l',con l',con l',
12022200700,N-,----DSF-,"ἀποχρήσει,",ἀποχρήσει,ἀποχρήσει,ἀπόχρησις,being used up,uso,uso,uso,
12022200800,P-,--------,κατὰ,κατὰ,κατά,κατά,down,secondo,secondo,secondo,
12022200900,RA,----APN-,τὰ,τὰ,τά,ὁ,-,i,i,i,
12022201000,N-,----APN-,ἐντάλματα,ἐντάλματα,ἐντάλματα,ἔνταλμα,commandment,comandamenti,comandamenti,comandamenti,
12022201100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12022201200,N-,----APF-,διδασκαλίας,διδασκαλίας,διδασκαλίας,διδασκαλία,to teach,le dottrine,le dottrine,le dottrine,
12022201300,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,degli,degli,degli,
12022201400,N-,----GPM-,ἀνθρώπων;,ἀνθρώπων,ἀνθρώπων,ἄνθρωπος,G0444,uomini,uomini,uomini,
12022300100,RR,----NPN-,ἅτινά,ἅτινά,ἅτινα,ὅστις,-,Quelle cose,Quelle cose,Quelle cose,
12022300200,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,è2,è2,è2,
12022300300,N-,----ASM-,λόγον,λόγον,λόγον,λόγος,word,una4 reputazione5,una4 parvenza5,una4 parvenza5,
12022300400,X-,--------,μὲν,μὲν,μέν,μέν,and,vero3,vero3,vero3,
12022300500,V-,-PAPNPN-,ἔχοντα,ἔχοντα,ἔχοντα,ἔχω,-,hanno1,hanno1,hanno1,
12022300600,N-,----GSF-,σοφίας,σοφίας,σοφίας,σοφία,to be prudent,di sapienza,di sapienza,di sapienza,
12022300700,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,{per} {quel} {tanto} {che} {è} {in} {esse} di,{per} {quel} {tanto} {che} {è} {in} {esse} di,{per} {quel} {tanto} {che} {è} {in} {esse} di,
12022300800,N-,----DSF-,ἐθελοθρησκίᾳ,ἐθελοθρησκίᾳ,ἐθελοθρησκίᾳ,ἐθελοθρησκία,-,culto volontario,culto volontario,culto volontario,
12022300900,C-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
12022301000,N-,----DSF-,ταπεινοφροσύνῃ,ταπεινοφροσύνῃ,ταπεινοφροσύνῃ,ταπεινοφροσύνη,humble attitude,{di} umiltà,{di} umiltà,{di} umiltà,
12022301100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12022301200,N-,----DSF-,ἀφειδίᾳ,ἀφειδίᾳ,ἀφειδίᾳ,ἀφειδία,severe self-control,{di} austerità nel trattare,{di} austerità nel trattare,{di} austerità nel trattare,
12022301300,N-,----GSN-,"σώματος,",σώματος,σώματος,σῶμα,body,il corpo,il corpo,il corpo,
12022301400,D-,--------,οὐκ,οὐκ,οὐ,οὐ,-,{ma} non {hanno},{ma} non {hanno},{ma} non {hanno},
12022301500,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,-,-,-,
12022301600,N-,----DSF-,τιμῇ,τιμῇ,τιμῇ,τιμή,honor,valore2,valore2,valore2,
12022301700,RI,----DSF-,τινι,τινι,τινί,τις,-,alcun1,alcun1,alcun1,
12022301800,P-,--------,πρὸς,πρὸς,πρός,πρός,to,{servono} {solo} a,{servono} {solo} a,{e} {servono} {soltanto} a,
12022301900,N-,----ASF-,πλησμονὴν,πλησμονὴν,πλησμονήν,πλησμονή,gratification,soddisfare,soddisfare,soddisfare,
12022302000,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,la,la,la,
12022302100,N-,----GSF-,σαρκός.,σαρκός,σαρκός,σάρξ,flesh,carne,carne,carne,
12030100100,C-,--------,Εἰ,Εἰ,εἰ,εἰ,if,Se,Se,Se,
12030100200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,dunque,dunque,dunque,
12030100300,V-,2API-P--,συνηγέρθητε,συνηγέρθητε,συνηγέρθητε,συνεγείρω,to raise to life together with,siete stati risuscitati con,siete stati risuscitati con,voi siete stati risuscitati con,
12030100400,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,>,>,>,
12030100500,N-,----DSM-,"Χριστῷ,",Χριστῷ,Χριστῷ,Χριστός,Christ,Cristo,Cristo,Cristo,
12030100600,RA,----APN-,τὰ,τὰ,τά,ὁ,-,le2 cose3,le2 cose3,le2 cose3,
12030100700,D-,--------,ἄνω,ἄνω,ἄνω,ἄνω,up,di4 lassù5,di4 lassù5,di4 sopra5,
12030100800,V-,2PAD-P--,"ζητεῖτε,",ζητεῖτε,ζητεῖτε,ζητέω,to try to learn where something is,cercate1,cercate1,cercate1,
12030100900,D-,--------,οὗ,οὗ,οὗ,οὗ,where,dove,dove,dove,
12030101000,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
